Order_ID,Customer_ID,Customer_Name,Product_Name,Product_Category,Quantity,Unit_Price,Revenue,Profit,Order_Date,Region,State_City
ORD001614,CUST00890,Kristen Sloan,Headphones,Electronics ,1,19263.55,19263.55,5570.59,2025-11-19,East,Kolkata
ORD006877,CUST00237,Andrew Reynolds,Headphones,Electronic,4,24488.2,97952.8,7489.13,2023-03-29,South,Chennai
ORD007747,CUST01584,Lisa Joseph,Tablet,Electronic,5,7885.73,39428.65,12033.36,05-17-2023,East,Patna
ORD001857,CUST00904,Matthew Sweeney,Bicycle,Sports,7,19615.33,137307.31,21908.76,22-Jan-2023,North,Delhi
ORD006703,CUST01700,Christopher Tate,Hoodie,CLOTHING,7,5823.63,40765.41,4658.61,2025-01-04,South,Hyderabad
ORD001526,CUST00452,Courtney Hayes,T-Shirt,CLOTHING,8,11150.97,89207.76,11994.01,2023-11-29,East,Patna
ORD006958,CUST00976,Cynthia Haas,Coffee Beans,Grocery,3,19652.89,58958.67,4091.21,2024-09-13,West,Pune
ORD004715,CUST01663,Michele Edwards,Jeans,Clothing,6,18069.17,108415.02,33907.43,04/07/2024,North,Chandigarh
ORD004562,CUST00518,Michael Cooper,Notebook,stationery,8,13721.54,109772.32,37813.77,05/03/2023,South,Kochi
ORD001435,CUST00552,Angel Gordon,Wall Clock,Home decor,5,16261.19,81305.95,16204.53,23-Aug-2023,East,Bhubaneswar
ORD007709,CUST01586,Corey Johnson,Smartwatch,Electronics ,4,15314.28,61257.12,14553.54,2025-03-19,East,Guwahati
ORD007908,CUST01613,Susan Cunningham,Notebook,stationery,5,15420.34,77101.7,10335.1,27/12/2024,East,Kolkata
ORD000538,CUST00043,Sherry Decker,Wall Art,home decor,2,24357.07,48714.14,5333.22,2023-12-12,South,Bengaluru
ORD001420,CUST01526,Kurt Wagner,Desk Organizer,Stationary,7,8157.02,57099.14,9173.62,2023-03-27,North,Chandigarh
ORD007424,CUST01702,Rebecca Nguyen,Bluetooth Speaker,electronics,4,10896.59,43586.36,3346.8,04-20-2023,West,Surat
ORD001703,CUST00860,Brian Porter MD,Dress,clothing,7,13427.25,93990.75,20700.56,09/04/2025,North,Chandigarh
ORD006224,CUST01721,Brandon Smith,Pen Set,Stationery,8,7410.06,59280.48,9577.66,03-12-2025,North,Lucknow
ORD006084,CUST00108,Sierra Johnson,Pen Set,stationery,4,19143.28,76573.12,21105.8,2025-09-13,North,Chandigarh
ORD002650,CUST00301,Tanner Mitchell DDS,Coffee Table,Furnitures,4,6455.18,25820.72,6558.48,03-08-2024,North,Delhi
ORD003759,CUST01781,Daniel Campbell,Sketchbook,Stationary,8,17228.56,137828.48,27653.49,07-04-2023,East,Bhubaneswar
ORD004588,CUST00197,Daniel Salinas,Sketchbook,Stationary,4,16033.55,64134.2,6199.23,2024-05-03,South,Hyderabad
ORD000777,CUST00247,Krista Gibson,Coffee Beans,Grocery,4,23238.09,92952.36,16535.38,2024-02-13,East,Bhubaneswar
ORD002576,CUST00482,Howard Norman,Jeans,clothing,1,19308.06,19308.06,5253.14,07-Jun-2023,South,Chennai
ORD003755,CUST01522,Richard Reyes,Wall Art,Home Decor,1,19966.8,19966.8,2852.78,07-Jun-2023,North,Chandigarh
ORD003832,CUST01465,Beth Hall,Curtains,HomeDecor,8,10536.47,84291.76,24581.99,17-Mar-2024,East,Guwahati
ORD001766,CUST00736,Laura Jackson,Yoga Mat,sports,6,17988.63,107931.78,6738.04,2023-09-25,North,Chandigarh
ORD007334,CUST00256,Kristen Davis,T-Shirt,Clothing,5,20032.32,100161.6,9176.43,02-07-2025,North,Delhi
ORD000474,CUST01491,Eric Blackburn,Tennis Racket,Sport,5,4220.19,21100.95,5663.5,18-May-2025,West,Surat
ORD007602,CUST01405,Christopher Perez,Sketchbook,Stationery,3,5100.53,15301.59,3349.18,28-Mar-2024,South,Hyderabad
ORD007281,CUST01136,James Howard,Sketchbook,Stationary,2,14595.36,29190.72,2183.13,2023-04-20,East,Kolkata
ORD003493,CUST01196,Cynthia Mueller,Coffee Beans,Grocery,5,922.75,4613.75,798.98,11-23-2025,East,Bhubaneswar
ORD003904,CUST01397,Alejandro Martinez,Desk Organizer,Stationary,6,3819.34,22916.04,6483.48,02-Jan-2023,South,Kochi
ORD002415,CUST00491,Heather Williams,Rug,Home Decor,6,20385.88,122315.28,26391.34,06-Dec-2024,West,Surat
ORD005885,CUST01104,Jacob Santos,Coffee Beans,GROCERIES,1,16578.7,16578.7,4777.92,22/06/2024,South,Hyderabad
ORD004727,CUST00336,Andrea Hubbard,Bookshelf,furniture,1,6413.63,6413.63,355.59,28/03/2025,West,Pune
ORD003663,CUST00343,Anthony Harmon,Tea Pack,Groceries,2,18770.1,37540.2,2816.73,2025-07-02,West,Surat
ORD006766,CUST00977,Stephen Davis,Sneakers,clothing,2,387.78,775.56,50.14,02-08-2023,East,Kolkata
ORD005578,CUST01492,Anne Hardy,Curtains,HomeDecor,4,18666.22,74664.88,26021.4,05-05-2024,East,Kolkata
ORD004540,CUST00043,Sherry Decker,Jacket,Clothes,7,15080.53,105563.71,27521.95,2023-07-07,South,Chennai
ORD005232,CUST01684,David Jones,Notebook,stationery,2,10124.18,20248.36,2231.21,12-25-2023,West,Ahmedabad
ORD006032,CUST01462,,Bicycle,sports,1,,1746.66,503.67,2025-11-26,,Pune
ORD007249,CUST00385,Aimee Turner,Tea Pack,groceries,6,7870.27,47221.62,3373.71,27/08/2023,West,Ahmedabad
ORD003535,CUST00794,Katherine Taylor,Cereal,Grocery,1,19196.17,19196.17,2553.7,03-24-2023,West,Mumbai
ORD001581,CUST00292,Stephanie Byrd,Wall Art,Home decor,7,22506.34,157544.38,34051.63,29-Jul-2023,North,Delhi
ORD000480,CUST01227,Kimberly Smith,Curtains,Home decor,5,15755.7,78778.5,15189.46,09-02-2023,South,Hyderabad
ORD006362,CUST00565,Molly Watts,Bookshelf,Furnitures,5,,105714.0,36916.34,05-Jan-2025,East,Kolkata
ORD002638,CUST01197,Donna Beck,Camera,ELECTRONICS,8,22718.4,181747.2,13492.56,03-16-2024,South,Bengaluru
ORD000103,CUST00095,John Whitehead,Sneakers,clothing,3,23289.33,69867.99,21466.63,08/05/2025,North,Jaipur
ORD001479,CUST00258,Kathleen Moran,Laptop,Electronics,2,21651.5,43303.0,5449.45,2025-12-18,North,Delhi
ORD007647,CUST00405,Joann Glass,Laptop,Electronic,6,3706.08,22236.48,3187.07,06-21-2024,South,Bengaluru
ORD004066,CUST00505,Katherine Martinez,Hoodie,clothing,5,22489.01,112445.05,33174.17,2025-05-03,South,Kochi
ORD002712,CUST00979,Derek Wright,Hoodie,Clothes,3,23105.58,69316.74,18022.77,09-27-2025,South,Hyderabad
ORD003947,CUST01605,Jason Hayes,Wall Clock,Home Decor,8,12503.77,100030.16,25345.96,24-Feb-2023,West,Pune
ORD003826,CUST00124,Michelle Harmon,Sketchbook,Stationery,4,12674.52,50698.08,5721.56,19/05/2023,West,Surat
ORD000743,CUST01665,Jesse Sampson,Snack Box,GROCERIES,2,13044.69,26089.38,5880.98,12/09/2023,East,Kolkata
ORD007596,CUST01361,Megan Hall MD,Desk Organizer,Stationery,4,5070.02,20280.08,1434.19,02-18-2025,East,Kolkata
ORD006612,CUST00727,Christian Dawson,Pen Set,stationery,8,6242.72,49941.76,12736.33,14-Jul-2025,East,Patna
ORD000054,CUST00657,Eric Thomas,Rice Bag,groceries,7,24222.82,169559.74,23303.35,02/10/2025,West,Pune
ORD000988,CUST00725,Mary Miller,Dumbbell Set,Sports,6,4044.67,24268.02,3654.79,2025-07-17,South,Bengaluru
ORD003757,CUST00848,Joseph Smith,Coffee Table,FURNITURE,1,18701.2,18701.2,4230.62,2023-09-19,North,Delhi
ORD007641,CUST01715,Stephanie Fields,Tea Pack,Groceries,8,14829.48,118635.84,20323.95,11-28-2025,North,Jaipur
ORD000069,CUST01047,Nicole Barker,Snack Box,groceries,7,10662.51,74637.57,14629.04,21/12/2023,West,Surat
ORD007842,CUST00051,Jessica Holmes,Bicycle,SPORTS,6,5669.19,34015.14,2022.35,27/07/2025,West,Pune
ORD004037,CUST01698,Sonya Chavez,Table Lamp,Home Decor,7,14047.79,98334.53,25079.28,24/10/2025,North,Lucknow
ORD003619,CUST01294,Mitchell Wilson,Tea Pack,groceries,3,23008.23,69024.69,23281.49,26/03/2025,East,Kolkata
ORD004814,CUST01580,Cody Farmer,Wall Clock,HomeDecor,8,8585.35,68682.8,19462.93,08-16-2025,South,Bengaluru
ORD005197,CUST01304,Carolyn Greer,Pen Set,stationery,2,8938.37,17876.74,4162.89,2023-11-25,South,Kochi
ORD007240,CUST00718,Brenda Hinton,Tennis Racket,Sports,1,24298.17,24298.17,3761.06,2024-09-25,North,Chandigarh
ORD002775,CUST00823,Jose Ramirez,Dining Table,Furniture,7,14348.96,100442.72,33022.22,21-Feb-2023,West,Mumbai
ORD004430,CUST01063,Stephanie Evans,Table Lamp,Home Decor,7,3770.72,26395.04,5930.03,2025-02-12,West,Pune
ORD003344,CUST01030,Alicia Roth,Notebook,STATIONERY,4,2124.52,8498.08,651.28,06-Nov-2024,East,Guwahati
ORD007311,CUST00167,Alyssa Long,Notebook,stationery,1,21088.4,21088.4,1477.53,19-Feb-2023,West,Ahmedabad
ORD005488,CUST00188,Samantha Garcia,Snack Box,groceries,4,7027.45,28109.8,1466.48,2024-06-13,South,Kochi
ORD006931,CUST00468,William Jones,Desk Organizer,STATIONERY,1,14601.94,14601.94,1927.07,09-24-2024,North,Chandigarh
ORD003325,CUST01078,David Carter,T-Shirt,clothing,8,3761.69,30093.52,7630.13,21/11/2025,West,Mumbai
ORD001240,CUST00233,Christopher Parker,Coffee Beans,Groceries,3,22023.76,66071.28,12675.37,03/09/2025,North,Chandigarh
ORD000785,CUST00090,Aimee Montoya,Sofa,FURNITURE,6,22388.59,134331.54,24790.17,29-Aug-2023,South,Chennai
ORD005270,CUST01799,Jeremy Mosley,Bookshelf,Furniture,2,6923.64,13847.28,1391.93,26-Jun-2025,North,Lucknow
ORD005255,CUST01565,Mary Miller,T-Shirt,CLOTHING,6,17378.74,104272.44,24597.63,28/05/2025,West,Surat
ORD005412,CUST00559,Larry Robertson,Smartphone,electronics,2,15025.83,30051.66,7472.11,15/03/2023,West,Surat
ORD007099,CUST00246,Donna Landry,Photo Frame,Home Decor,6,9496.08,56976.48,17428.46,20-Sep-2023,South,Bengaluru
ORD005234,CUST00828,Claudia Jordan,Coffee Beans,groceries,6,727.22,4363.32,1159.42,20-Feb-2025,East,Kolkata
ORD006690,CUST00882,Denise Brown,Wall Art,home decor,7,2544.67,17812.69,5165.04,2023-05-30,East,Patna
ORD003773,CUST01637,Victoria Webb,Camera,Electronics,4,21400.35,85601.4,8372.17,2024-02-21,West,Ahmedabad
ORD002707,CUST00017,Holly Wood,Sketchbook,Stationary,7,20892.62,146248.34,21866.85,02/11/2023,West,Ahmedabad
ORD004224,CUST01235,David Hughes,Tea Pack,GROCERIES,5,3981.45,19907.25,4423.14,17/08/2024,North,Jaipur
ORD005680,CUST00363,Bryan Gomez,Bluetooth Speaker,Electronics ,5,19217.56,96087.8,10440.81,12-08-2024,West,Mumbai
ORD001975,CUST01500,Ethan Frey,Sofa,FURNITURE,8,11320.25,90562.0,27061.74,13/07/2023,West,Pune
ORD002971,CUST01394,Robert Woods,Desk Organizer,stationery,1,17759.73,17759.73,4929.73,15-Aug-2025,East,Bhubaneswar
ORD006634,CUST01396,Justin Frederick,Office Chair,Furnitures,2,153.62,307.24,49.56,2025-09-22,North,Delhi
ORD006564,CUST01146,Kristin Huerta,Notebook,stationery,8,7625.2,61001.6,16102.83,2025-02-27,West,Ahmedabad
ORD005358,CUST00828,Claudia Jordan,Football,Sports,6,18833.89,113003.34,12456.27,2025-01-08,East,Bhubaneswar
ORD003581,CUST01332,Mary Adkins,Coffee Beans,Grocery,6,10529.59,63177.54,14324.18,2024-04-17,South,Kochi
ORD001577,CUST00390,Scott Williams,Dining Table,furniture,1,15728.76,15728.76,3731.18,01-May-2023,East,Kolkata
ORD006604,CUST00038,Cassandra Gaines,Smartwatch,Electronic,7,21889.47,153226.29,15612.9,04-Dec-2023,North,Delhi
ORD001107,CUST00205,Erin Warner,Curtains,HomeDecor,1,14605.58,14605.58,4503.51,17-Aug-2023,South,Chennai
ORD000951,CUST01780,Brent Garcia,Photo Frame,HomeDecor,2,1491.84,2983.68,955.16,09-22-2025,West,Pune
ORD003128,CUST01348,Kelly Mclaughlin,Photo Frame,Home decor,1,24499.03,24499.03,5528.04,2024-06-13,East,Kolkata
ORD006914,CUST00264,Diane Evans,Wall Art,home decor,4,8097.81,32391.24,9544.37,16/05/2024,North,Lucknow
ORD002123,CUST01138,Bianca Knapp,Dining Table,FURNITURE,1,18911.3,18911.3,3971.09,23-Dec-2024,East,Bhubaneswar
ORD003838,CUST00536,Mr. Lawrence Edwards,Smartphone,ELECTRONICS,7,5732.75,40129.25,4450.64,21/11/2023,South,Bengaluru
ORD005226,CUST00179,Lawrence Adkins,Tea Pack,Grocery,5,24113.15,120565.75,12182.5,2023-09-14,West,Ahmedabad
ORD003236,CUST01572,Brandy Forbes,Coffee Table,Furniture,5,9380.95,46904.75,8166.71,05/11/2024,West,Mumbai
ORD006189,CUST00148,Stephanie Salazar,Running Shoes,SPORTS,7,649.29,4545.03,767.43,03-Nov-2023,West,Surat
ORD005655,CUST00176,Alex Hernandez,Laptop,Electronics ,2,21660.76,43321.52,7744.97,27/07/2024,North,Delhi
ORD004558,CUST01157,Christine Powers,T-Shirt,clothing,6,14664.53,87987.18,24087.86,2024-08-07,East,Kolkata
ORD006529,CUST00492,Heather Bolton,Olive Oil,groceries,3,12750.76,38252.28,5652.92,29/05/2025,South,Kochi
ORD000640,CUST01306,Matthew Baker,Sneakers,CLOTHING,8,4770.2,38161.6,3484.22,2023-04-01,East,Patna
ORD006600,CUST01402,Mark Thomas,Football,Sport,4,2550.47,10201.88,3507.88,30/12/2024,West,Surat
ORD005143,CUST01673,Julia Reeves,Cereal,groceries,2,10897.55,21795.1,1692.88,01-28-2025,East,Patna
ORD003383,CUST00156,Michelle Brown,Office Chair,Furniture,7,11422.95,79960.65,20505.65,19/02/2024,South,Bengaluru
ORD002567,CUST00814,Michael Roberts,Backpack,Stationary,4,17033.03,68132.12,12300.9,2025-09-18,South,Bengaluru
ORD000758,CUST01486,Timothy Clark,Dumbbell Set,Sport,8,4700.15,37601.2,13005.27,08-17-2025,West,Ahmedabad
ORD003664,CUST00232,Susan Serrano,Tea Pack,GROCERIES,3,23834.16,71502.48,3726.55,2024-10-17,North,Jaipur
ORD000879,CUST01727,James Gardner,Wall Clock,Home Decor,4,1338.68,5354.72,284.44,08-04-2023,South,Hyderabad
ORD005026,CUST00635,Amber Cooper,Curtains,Home decor,7,3803.75,26626.25,8598.52,08-Jan-2025,North,Delhi
ORD000231,CUST00996,Brittany Ward,Dress,Clothes,3,14203.97,42611.91,6790.12,09-Oct-2024,West,Surat
ORD007576,CUST00058,Richard Aguirre,Sketchbook,stationery,3,19508.78,58526.34,11315.43,2025-11-13,South,Bengaluru
ORD002461,CUST00396,Dana Chapman,Bicycle,sports,1,23172.65,23172.65,6015.97,07-06-2024,West,Surat
ORD005416,CUST00122,Kenneth Scott,T-Shirt,Clothes,5,21082.99,105414.95,11808.96,04-04-2025,North,Jaipur
ORD004060,CUST00574,Nancy Brown,Smartwatch,Electronics,8,3125.36,25002.88,8029.0,2024-03-27,West,Ahmedabad
ORD004652,CUST00935,Michael Thompson,Tablet,Electronics ,4,5033.21,20132.84,4670.7,28/12/2023,West,Surat
ORD004640,CUST01419,Erika Alvarez,Snack Box,groceries,5,12257.96,61289.8,8484.84,2024-06-17,North,Jaipur
ORD001561,CUST01705,Valerie Reyes,Snack Box,GROCERIES,3,1315.21,3945.63,814.63,14/11/2024,South,Bengaluru
ORD007414,CUST00221,Courtney Mills,Sneakers,Clothing,6,15330.87,91985.22,22075.04,08-12-2025,South,Kochi
ORD004111,CUST01225,Steven Lee,Tablet,Electronic,4,9133.55,36534.2,4717.29,2024-05-06,South,Hyderabad
ORD007412,CUST01098,Nicholas Carlson,Sofa,Furnitures,3,6859.42,20578.26,3876.32,2025-10-23,North,Lucknow
ORD000099,CUST00026,Judy Baker,Yoga Mat,sports,8,23832.45,190659.6,39447.78,14/06/2024,South,Chennai
ORD003697,CUST00560,Louis Martin,Running Shoes,sports,5,16566.59,82832.95,11305.21,23-Oct-2025,East,Guwahati
ORD001431,CUST00832,Richard Stevens,Jeans,clothing,2,8451.46,16902.92,1783.91,2023-08-01,West,Mumbai
ORD001251,CUST01769,Karen Thomas,Bluetooth Speaker,Electronics,6,21773.47,130640.82,30731.71,16-Nov-2023,East,Kolkata
ORD002693,CUST01356,Laura Benson,Olive Oil,groceries,8,1371.53,10972.24,1211.02,2023-10-26,South,Hyderabad
ORD001888,CUST01484,Kelly Miles,Bookshelf,furniture,2,15321.3,30642.6,8103.67,12/06/2025,West,Pune
ORD005996,CUST01371,Megan Alvarado,Wall Art,Home decor,1,17880.6,17880.6,2733.05,08-04-2025,South,Bengaluru
ORD005102,CUST00489,Bobby Guerrero,Tea Pack,Grocery,4,6547.5,26190.0,3070.77,05-02-2023,West,Surat
ORD006541,CUST00469,Katie Mcneil,Bed Frame,Furniture,5,4377.79,21888.95,4654.69,08-19-2024,South,Hyderabad
ORD007103,CUST00116,Diana May,Wall Art,Home Decor,1,11825.71,11825.71,1144.95,07-Jun-2025,North,Delhi
ORD005567,CUST01234,Kristin Andrews,Table Lamp,home decor,5,5269.93,26349.65,8523.05,13/06/2023,West,Surat
ORD006809,CUST00872,Sandra Becker,Headphones,Electronics,2,22230.93,44461.86,14465.71,2024-05-15,South,Bengaluru
ORD007427,CUST00388,James Padilla,Running Shoes,SPORTS,2,20926.01,41852.02,10314.15,08/06/2024,West,Mumbai
ORD007394,CUST01725,Sharon Young,Office Chair,FURNITURE,5,10544.12,52720.6,9329.45,14/05/2025,North,Delhi
ORD006916,CUST00114,Crystal Johnson,Pen Set,Stationery,7,20946.7,146626.9,41658.71,17/02/2024,East,Kolkata
ORD003552,CUST00953,Renee Wolfe,Smartphone,ELECTRONICS,2,23678.4,47356.8,15619.53,07-Apr-2023,West,Ahmedabad
ORD007529,CUST01086,Katherine Welch,Tablet,electronics,4,12035.92,48143.68,10166.94,07-22-2025,North,Jaipur
ORD003652,CUST00344,Nichole Alvarez,Smartphone,electronics,2,13799.21,27598.42,8956.84,18/09/2025,East,Guwahati
ORD002061,CUST01758,Kevin Hernandez,Smartphone,Electronics,6,22803.06,136818.36,22317.41,16-Jan-2025,East,Bhubaneswar
ORD006406,CUST00372,Debra White,Sofa,furniture,1,10897.39,10897.39,2058.52,2024-07-15,North,Jaipur
ORD000295,CUST00578,Raymond Le,Coffee Table,Furnitures,1,5935.34,5935.34,565.07,07/10/2025,East,Patna
ORD002770,CUST01260,Kevin Cunningham,Rice Bag,Groceries,2,10121.76,20243.52,2973.17,2024-04-17,North,Jaipur
ORD005543,CUST01288,Matthew Houston,Wall Clock,Home decor,7,7975.92,55831.44,4601.26,03-Jun-2024,South,Kochi
ORD007694,CUST01505,James Barber,Laptop,electronics,7,6382.41,44676.87,4697.92,2025-02-19,East,Patna
ORD007865,CUST00346,Theresa Williams,Coffee Table,Furniture,2,21123.56,42247.12,4880.42,25/02/2025,North,Delhi
ORD006807,CUST01434,Dennis Henderson,Olive Oil,groceries,6,11785.52,70713.12,7718.93,24-Apr-2024,South,Kochi
ORD002354,CUST00155,Brenda Hall,Hoodie,clothing,1,2521.89,2521.89,776.68,19/05/2025,South,Hyderabad
ORD003254,CUST01275,John Dixon,Sketchbook,Stationary,1,2442.04,2442.04,671.56,02-26-2024,West,Surat
ORD000160,CUST01335,Melissa Mann,Wall Clock,Home Decor,8,22801.16,182409.28,44546.44,18/01/2023,South,Kochi
ORD001237,CUST01747,Greg Osborne,Jacket,clothing,3,23955.22,71865.66,10224.22,05-16-2023,West,Mumbai
ORD004747,CUST00403,Mary Thompson,Wall Art,home decor,4,17934.64,71738.56,13202.33,2025-01-17,East,Patna
ORD007781,CUST01193,Paul Johnson,Wall Clock,Home Decor,6,23802.21,142813.26,22273.05,05-Mar-2023,North,Chandigarh
ORD006839,CUST00405,Joann Glass,Running Shoes,SPORTS,1,11131.88,11131.88,593.51,2023-08-24,South,Kochi
ORD000910,CUST00818,Beth Cline,Jacket,Clothes,3,14163.1,42489.3,10778.56,22/10/2024,West,Mumbai
ORD007906,CUST00076,Sarah Moore,Wall Art,Home Decor,5,11601.22,58006.1,8959.53,2024-02-08,South,Kochi
ORD002432,CUST00619,Emily Wilson,Smartphone,electronics,1,10536.97,10536.97,2649.28,2023-04-10,South,Hyderabad
ORD007013,CUST01069,Laura Lee,Jeans,Clothes,5,21565.1,107825.5,23080.23,21-Aug-2023,West,Ahmedabad
ORD005750,CUST00372,,Dress,,8,,154862.96,26754.74,06-11-2025,,Lucknow
ORD001558,CUST01207,Justin Anderson,Pen Set,STATIONERY,6,2690.18,16141.08,4973.63,2025-10-30,West,Pune
ORD000321,CUST00078,Megan Young,Jeans,clothing,5,9272.01,46360.05,10414.63,04-22-2024,South,Kochi
ORD003809,CUST00735,Steven Stein,Headphones,Electronics ,1,5028.53,5028.53,784.51,2024-09-06,West,Mumbai
ORD000015,CUST00868,Michael Miller,Yoga Mat,Sports,2,24655.51,49311.02,9449.04,10-Aug-2024,South,Hyderabad
ORD005072,CUST01310,Jennifer Hernandez,Bookshelf,furniture,2,4733.4,9466.8,2675.54,2024-04-04,South,Chennai
ORD007622,CUST01248,Aaron Carlson,T-Shirt,CLOTHING,7,10168.95,71182.65,23372.54,10-Aug-2023,East,Bhubaneswar
ORD003465,CUST01186,John Duncan,Smartwatch,ELECTRONICS,5,18535.22,92676.1,12360.32,17/12/2023,West,Ahmedabad
ORD001447,CUST00517,William Day,Sketchbook,stationery,8,24439.68,195517.44,9973.59,02-10-2023,East,Bhubaneswar
ORD003476,CUST01601,Louis Brown,Yoga Mat,Sports,4,20378.87,81515.48,17099.02,2025-11-09,North,Lucknow
ORD004559,CUST01407,Denise Wallace,Backpack,STATIONERY,8,7079.11,56632.88,10613.71,16/07/2025,West,Ahmedabad
ORD000888,CUST00337,Daniel Kane,Sketchbook,Stationery,3,11604.71,34814.13,2860.05,14/08/2023,East,Patna
ORD001693,CUST01458,Christopher Hill,Dining Table,Furniture,1,20432.93,20432.93,1113.0,16/04/2024,East,Bhubaneswar
ORD003700,CUST01334,James Morgan,Sketchbook,stationery,5,12080.66,60403.3,13328.04,2024-04-25,West,Mumbai
ORD007500,CUST01316,Andrew Moreno,Smartphone,Electronics,8,8985.39,71883.12,4677.06,12-19-2023,East,Bhubaneswar
ORD001720,CUST00466,Jeffrey Mendez,Camera,Electronics ,3,5110.3,15330.9,917.53,26-May-2023,West,Surat
ORD004740,CUST01772,Amanda Hardin,Bed Frame,furniture,5,4976.99,24884.95,4995.28,05-12-2023,West,Surat
ORD007973,CUST00994,Deborah Campbell,Bed Frame,furniture,7,12503.26,87522.82,8311.82,22-Nov-2023,East,Patna
ORD004716,CUST00719,Kathryn Mccann,Olive Oil,groceries,7,23086.27,161603.89,25817.31,06-23-2024,North,Delhi
ORD000652,CUST01228,Michael Ayala,Dumbbell Set,Sports,4,21382.72,85530.88,11825.06,11-01-2023,West,Surat
ORD004350,CUST01211,Mary Henry,Wall Art,HomeDecor,4,8168.55,32674.2,6042.77,07-05-2024,East,Patna
ORD005978,CUST01159,Jesse Castro,Dumbbell Set,Sport,6,12767.67,76606.02,20624.09,2024-09-14,East,Patna
ORD004970,CUST00234,Laura Roberts,Dress,clothing,8,4586.87,36694.96,12485.88,08-Jun-2023,South,Chennai
ORD004563,CUST00644,Courtney Smith,Rug,Home Decor,1,14061.75,14061.75,3431.33,31-Dec-2025,North,Jaipur
ORD004850,CUST01127,Mary Jackson,Sofa,Furniture,6,22247.73,133486.38,11583.7,06/04/2025,South,Kochi
ORD000919,CUST00138,Courtney Gonzalez,Bed Frame,Furniture,2,6293.07,12586.14,1020.51,20-Feb-2023,West,Mumbai
ORD005038,CUST01461,Jacqueline Davis,Table Lamp,Home Decor,3,7470.52,22411.56,2522.11,29-Aug-2023,West,Ahmedabad
ORD000883,CUST01369,Dale Wright,Rug,home decor,8,16582.53,132660.24,45489.84,21-Oct-2024,North,Delhi
ORD000292,CUST00512,,Bicycle,Sport,7,,39422.04,2907.88,05-05-2024,,Bhubaneswar
ORD000234,CUST01104,Jacob Santos,Hoodie,Clothing,2,22318.81,44637.62,13608.95,05-Mar-2023,South,Chennai
ORD002790,CUST00629,Joseph Wilson,Jacket,Clothes,7,8634.3,60440.1,5739.24,22/07/2025,South,Kochi
ORD003438,CUST00785,Margaret Harper,Photo Frame,Home decor,5,16661.77,83308.85,6312.16,11-18-2024,West,Mumbai
ORD003482,CUST01784,Margaret Erickson,Notebook,STATIONERY,7,198.32,1388.24,74.4,2024-08-21,South,Bengaluru
ORD001995,CUST00702,James Watson,Bed Frame,FURNITURE,2,3676.61,7353.22,1983.68,02-04-2023,South,Chennai
ORD007661,CUST00594,Randy Smith,Wall Art,Home decor,4,11980.1,47920.4,9734.07,04/02/2025,West,Surat
ORD001305,CUST01189,Kelly Johnson,Sneakers,Clothes,5,3818.68,19093.4,4807.67,09-Oct-2025,West,Surat
ORD003392,CUST01611,Richard Hunt,Camera,ELECTRONICS,8,1677.97,13423.76,3969.06,29/11/2024,South,Kochi
ORD005863,CUST00351,Ana Hill,Football,Sports,4,4921.08,19684.32,3460.25,11-05-2025,North,Chandigarh
ORD005615,CUST00591,Laurie Sanchez,Snack Box,groceries,3,23502.65,70507.95,14142.71,02-Jul-2023,South,Bengaluru
ORD002272,CUST01407,Denise Wallace,Photo Frame,Home decor,4,22107.31,88429.24,18788.83,08-Jan-2023,West,Surat
ORD007577,CUST01435,Phillip Kent,Photo Frame,home decor,6,3863.68,23182.08,5848.15,13/04/2025,West,Surat
ORD006194,CUST00866,Antonio Mccormick,Desk Organizer,Stationery,5,10186.41,50932.05,6309.61,25-Feb-2023,West,Mumbai
ORD006930,CUST00163,Lindsey Walker,Desk Organizer,stationery,6,472.09,2832.54,943.57,09/11/2023,East,Patna
ORD003132,CUST00625,Shelley Miller,Photo Frame,HomeDecor,5,15384.46,76922.3,12781.36,11-05-2024,West,Pune
ORD006514,CUST00321,Susan Turner,Hoodie,Clothing,2,6316.68,12633.36,1619.0,2024-08-24,South,Chennai
ORD002026,CUST00024,Tommy Walter,Tennis Racket,Sport,6,5726.05,34356.3,10116.87,06-13-2024,East,Guwahati
ORD003395,CUST01412,Brian Brown,Camera,Electronics,1,17187.94,17187.94,4577.71,21-Jun-2023,South,Chennai
ORD001486,CUST01114,Brian Gonzalez,Jeans,Clothing,2,11825.33,23650.66,3365.93,07-27-2024,North,Chandigarh
ORD005338,CUST00108,Sierra Johnson,Tea Pack,Grocery,7,10904.22,76329.54,5082.66,2025-01-07,North,Jaipur
ORD004631,CUST01125,Emily Rodgers,Coffee Table,Furnitures,5,24428.58,122142.9,18668.03,12-Oct-2024,West,Ahmedabad
ORD006773,CUST00107,Sharon Cherry,Bookshelf,furniture,2,6399.1,12798.2,2595.89,19-Oct-2025,East,Kolkata
ORD002977,CUST01067,Yolanda Green,Running Shoes,SPORTS,3,12907.1,38721.3,10461.11,14-Nov-2025,South,Kochi
ORD006725,CUST01288,Matthew Houston,Office Chair,Furniture,5,5950.15,29750.75,6342.32,12-14-2024,South,Hyderabad
ORD007493,CUST00378,Paula Bradley,Yoga Mat,Sports,8,8357.82,66862.56,20329.59,2023-05-23,West,Ahmedabad
