Order_ID,Customer_ID,Customer_Name,Product_Name,Product_Category,Quantity,Unit_Price,Revenue,Profit,Order_Date,Region,State_City,Profit_Margin_Pct,Revenue_Per_Customer,Avg_Order_Value,Order_Year,Order_Month,Order_Quarter
ORD001289,CUST01140,Ernest Bush,Curtains,Home Decor,4,18891.16,75564.64,9587.9,2024-02-05,North,Lucknow,12.69,277928.58,56994.15,2024,2,1
ORD004336,CUST01736,Joanna Kelly,Bookshelf,Furniture,8,16846.99,134775.92,17388.12,2023-06-17,East,Patna,12.9,415679.41000000003,56994.15,2023,6,2
ORD004817,CUST00650,Alexis Harris,Pen Set,Stationery,7,12374.69,86622.83,23435.35,2025-12-07,South,Bengaluru,27.05,394908.67,56994.15,2025,12,4
ORD007751,CUST00062,Gerald Hensley,Headphones,Electronics,6,10919.94,65519.64,22769.97,2025-09-17,South,Bengaluru,34.75,100833.33,56994.15,2025,9,3
ORD005752,CUST00525,Krista Martinez,Office Chair,Furniture,5,8661.1,43305.5,5237.25,2025-07-17,South,Kochi,12.09,402160.9,56994.15,2025,7,3
ORD003650,CUST00064,Donald Wright,Dumbbell Set,Sports,2,9190.74,18381.48,2111.57,2024-02-04,West,Mumbai,11.49,199354.82,56994.15,2024,2,1
ORD002573,CUST01281,Daniel Freeman,Wall Art,Home Decor,4,19751.87,79007.48,16789.96,2023-07-17,North,Delhi,21.25,270201.47,56994.15,2023,7,3
ORD000904,CUST00544,Kathleen Robertson,Sneakers,Clothing,5,7836.68,39183.4,2442.3,2025-12-01,North,Lucknow,6.23,198137.47,56994.15,2025,12,4
ORD007891,CUST00407,Lori Hernandez,Desk Organizer,Stationery,4,20712.11,82848.44,25722.34,2023-10-25,South,Kochi,31.05,183182.41999999998,56994.15,2023,10,4
ORD001312,CUST00296,John Young,Football,Sports,7,7676.01,53732.07,6059.54,2023-07-17,South,Bengaluru,11.28,435598.89,56994.15,2023,7,3
ORD007443,CUST00778,Cody Davidson,Curtains,Home Decor,1,18232.61,18232.61,2636.75,2025-07-30,West,Mumbai,14.46,235044.25,56994.15,2025,7,3
ORD003119,CUST01637,Victoria Webb,Sneakers,Clothing,2,17712.33,35424.66,9330.92,2025-02-15,West,Mumbai,26.34,447751.97,56994.15,2025,2,1
ORD000804,CUST01008,Jennifer Nichols,Smartphone,Electronics,5,9029.1,45145.5,10596.06,2023-08-31,South,Chennai,23.47,184748.82,56994.15,2023,8,3
ORD002827,CUST00984,Sean Curtis,Backpack,Stationery,4,15938.61,63754.44,6966.19,2024-12-02,East,Bhubaneswar,10.93,276358.08,56994.15,2024,12,4
ORD007014,CUST00787,Lisa Cervantes,Pen Set,Stationery,1,4883.38,4883.38,894.2,2025-03-11,East,Bhubaneswar,18.31,362570.89999999997,56994.15,2025,3,1
ORD004748,CUST01498,James Morgan,Jeans,Clothing,5,8605.9,43029.5,8376.36,2024-12-08,North,Delhi,19.47,226424.86,56994.15,2024,12,4
ORD002527,CUST01586,Corey Johnson,Table Lamp,Home Decor,2,2676.63,5353.26,1676.41,2024-11-27,East,Bhubaneswar,31.32,104779.64,56994.15,2024,11,4
ORD000344,CUST00848,Joseph Smith,Sneakers,Clothing,3,19510.83,58532.49,4801.5,2024-01-14,North,Jaipur,8.2,193880.82,56994.15,2024,1,1
ORD001331,CUST01763,Wyatt Townsend II,Pen Set,Stationery,8,12035.14,96281.12,10998.84,2023-12-20,South,Kochi,11.42,490319.6,56994.15,2023,12,4
ORD007836,CUST00272,Veronica Simpson,Tea Pack,Groceries,8,17734.1,141872.8,22485.51,2025-03-31,East,Bhubaneswar,15.85,467356.56,56994.15,2025,3,1
ORD005877,CUST00487,Monica Miller,Tea Pack,Groceries,4,14153.88,56615.52,19132.79,2024-10-16,West,Surat,33.79,341247.46,56994.15,2024,10,4
ORD005861,CUST01116,Michael Phillips,Curtains,Home Decor,2,4543.17,9086.34,3133.23,2023-12-27,North,Jaipur,34.48,359830.79,56994.15,2023,12,4
ORD005559,CUST01404,Laura Sweeney,Dining Table,Furniture,3,23945.48,71836.44,5186.32,2023-07-17,South,Bengaluru,7.22,472545.45999999996,56994.15,2023,7,3
ORD004383,CUST01006,Joshua Arellano,Tennis Racket,Sports,4,1700.9,6803.6,1514.82,2025-02-12,South,Bengaluru,22.26,272451.48,56994.15,2025,2,1
ORD007590,CUST00707,Adam Jackson,Cereal,Groceries,8,7180.97,57447.76,12218.92,2023-07-10,South,Chennai,21.27,311496.06,56994.15,2023,7,3
ORD001941,CUST01405,Christopher Perez,Bookshelf,Furniture,7,12489.62,87427.34,23654.88,2025-06-25,South,Kochi,27.06,640276.29,56994.15,2025,6,2
ORD007079,CUST00288,Carolyn Miller,Hoodie,Clothing,8,2659.77,21278.16,2238.71,2023-03-06,North,Chandigarh,10.52,159423.56,56994.15,2023,3,1
ORD006328,CUST01289,Jamie Solomon,T-Shirt,Clothing,7,4250.17,29751.19,7897.99,2024-07-07,East,Kolkata,26.55,411039.36,56994.15,2024,7,3
ORD007438,CUST00914,Emily Nelson,Yoga Mat,Sports,2,15922.52,31845.04,8469.47,2024-09-06,South,Hyderabad,26.6,129704.98,56994.15,2024,9,3
ORD006761,CUST01690,Robert Marquez,Photo Frame,Home Decor,8,19456.03,155648.24,24279.4,2025-11-05,West,Mumbai,15.6,268447.62,56994.15,2025,11,4
ORD001577,CUST00390,Scott Williams,Dining Table,Furniture,1,15728.76,15728.76,3731.18,2023-05-01,East,Kolkata,23.72,186391.33,56994.15,2023,5,2
ORD002192,CUST01498,James Morgan,Bookshelf,Furniture,1,5222.51,5222.51,1532.59,2025-10-12,North,Delhi,29.35,226424.86,56994.15,2025,10,4
ORD002102,CUST00705,Shannon Malone,Smartwatch,Electronics,6,7199.45,43196.7,12477.99,2023-03-10,North,Delhi,28.89,43196.7,56994.15,2023,3,1
ORD001086,CUST01742,Nicholas Terrell,Rice Bag,Groceries,3,11883.4,35650.2,9405.87,2024-02-14,West,Pune,26.38,103244.95000000001,56994.15,2024,2,1
ORD002470,CUST01108,Jennifer James,Bed Frame,Furniture,5,6493.73,32468.65,2287.13,2024-07-31,East,Kolkata,7.04,218518.84,56994.15,2024,7,3
ORD003328,CUST01052,Alexa Buck,Curtains,Home Decor,5,6655.77,33278.85,6673.82,2025-03-04,West,Mumbai,20.05,113748.08,56994.15,2025,3,1
ORD006151,CUST00561,Nancy Evans MD,Bookshelf,Furniture,1,1121.35,1121.35,167.81,2025-02-24,West,Mumbai,14.96,318609.47000000003,56994.15,2025,2,1
ORD004064,CUST00527,Todd Moore,Bicycle,Sports,4,23310.86,93243.44,27538.55,2023-04-02,South,Bengaluru,29.53,231961.43,56994.15,2023,4,2
ORD007676,CUST00258,Kathleen Moran,Sneakers,Clothing,4,22572.6,90290.4,9500.43,2023-03-09,North,Jaipur,10.52,150275.32,56994.15,2023,3,1
ORD001123,CUST00898,Elizabeth Dean,Dress,Clothing,5,17285.82,86429.1,7963.6,2023-05-20,North,Chandigarh,9.21,438918.59,56994.15,2023,5,2
ORD004264,CUST00743,George Ochoa,Olive Oil,Groceries,8,13438.19,107505.52,11705.6,2025-08-07,South,Chennai,10.89,316816.1,56994.15,2025,8,3
ORD003490,CUST01186,John Duncan,Backpack,Stationery,4,15715.51,62862.04,18142.47,2024-12-13,West,Surat,28.86,368845.2,56994.15,2024,12,4
ORD006422,CUST00835,Bonnie Santos,Notebook,Stationery,5,8722.16,43610.8,3271.84,2025-06-05,West,Surat,7.5,260401.76,56994.15,2025,6,2
ORD001805,CUST01039,Samuel Suarez,Tablet,Electronics,2,22698.84,45397.68,9777.21,2025-07-29,North,Lucknow,21.54,179806.22,56994.15,2025,7,3
ORD000012,CUST01173,Mr. Thomas Thompson,Bookshelf,Furniture,2,17055.34,34110.68,9041.9,2025-09-28,North,Chandigarh,26.51,431353.99,56994.15,2025,9,3
ORD005539,CUST00997,Edward Stanley,Camera,Electronics,7,11036.65,77256.55,20424.28,2024-08-02,East,Guwahati,26.44,627431.37,56994.15,2024,8,3
ORD006415,CUST01206,Jose Bennett,Football,Sports,3,12498.22,37494.66,10799.41,2025-11-20,North,Chandigarh,28.8,102432.05,56994.15,2025,11,4
ORD005463,CUST00674,Timothy Hayden,Jacket,Clothing,7,8569.37,59985.59,7871.66,2023-02-18,North,Delhi,13.12,312210.52,56994.15,2023,2,1
ORD003805,CUST00084,Paul Jones,Smartwatch,Electronics,1,11351.01,11351.01,2335.08,2024-10-17,South,Bengaluru,20.57,159219.39,56994.15,2024,10,4
ORD003616,CUST00173,Joshua Cooke,Tea Pack,Groceries,3,984.87,2954.61,968.64,2025-03-12,West,Mumbai,32.78,39868.26,56994.15,2025,3,1
ORD002281,CUST00398,Gary Jackson,Photo Frame,Home Decor,3,22920.23,68760.69,14014.0,2025-04-22,South,Bengaluru,20.38,362596.8,56994.15,2025,4,2
ORD005872,CUST01299,Kenneth Brown,Football,Sports,2,1318.17,2636.34,497.05,2023-12-24,West,Pune,18.85,146358.36000000002,56994.15,2023,12,4
ORD000146,CUST01677,Emily Lane,Wall Art,Home Decor,4,11985.12,47940.48,3532.57,2023-03-13,North,Jaipur,7.37,160364.44,56994.15,2023,3,1
ORD004408,CUST00908,Kelly Haynes,Tennis Racket,Sports,6,14494.79,86968.74,26534.18,2023-12-05,North,Jaipur,30.51,337368.54,56994.15,2023,12,4
ORD001044,CUST01324,Matthew Watts,Bookshelf,Furniture,2,12904.82,25809.64,2922.08,2024-03-22,North,Lucknow,11.32,566032.62,56994.15,2024,3,1
ORD004065,CUST01219,Jill Conway,Desk Organizer,Stationery,1,15133.07,15133.07,4436.64,2024-01-29,South,Kochi,29.32,262509.68,56994.15,2024,1,1
ORD003586,CUST00295,Ryan Gonzalez,Jacket,Clothing,3,4290.29,12870.87,2308.23,2025-01-10,East,Guwahati,17.93,247105.37,56994.15,2025,1,1
ORD005547,CUST01472,Kristen Jones,Curtains,Home Decor,6,3001.4,18008.4,3833.98,2023-10-13,West,Surat,21.29,487728.19,56994.15,2023,10,4
ORD004584,CUST01017,Suzanne Jones,Pen Set,Stationery,8,19907.96,159263.68,48423.16,2024-05-16,South,Bengaluru,30.4,716202.15,56994.15,2024,5,2
ORD002412,CUST00590,Melissa Taylor,Curtains,Home Decor,5,18359.18,91795.9,21906.4,2023-03-16,North,Jaipur,23.86,191950.72999999998,56994.15,2023,3,1
ORD006516,CUST00967,Marie Thompson,Table Lamp,Home Decor,6,10285.89,61715.34,16339.8,2025-04-18,North,Chandigarh,26.48,395762.31,56994.15,2025,4,2
ORD005599,CUST00395,Tamara Davis,Bluetooth Speaker,Electronics,5,6974.2,34871.0,5804.23,2024-10-16,West,Surat,16.64,247238.37,56994.15,2024,10,4
ORD003719,CUST00872,Sandra Becker,Sketchbook,Stationery,4,9027.07,36108.28,9133.73,2025-03-15,South,Bengaluru,25.3,349008.48,56994.15,2025,3,1
ORD002428,CUST00804,Rodney Williams,Running Shoes,Sports,8,4074.6,32596.8,6376.32,2023-11-18,East,Bhubaneswar,19.56,358728.29,56994.15,2023,11,4
ORD002738,CUST00822,Mark Beard,Smartphone,Electronics,5,16256.72,81283.6,21895.25,2025-09-26,West,Ahmedabad,26.94,402930.66,56994.15,2025,9,3
ORD005318,CUST00292,Stephanie Byrd,Dining Table,Furniture,5,21775.81,108879.05,17819.01,2023-06-23,North,Chandigarh,16.37,344794.18,56994.15,2023,6,2
ORD000774,CUST00107,Sharon Cherry,Snack Box,Groceries,7,12082.8,84579.6,11390.08,2023-06-19,East,Patna,13.47,339048.97,56994.15,2023,6,2
ORD005334,CUST00724,Todd Reynolds,Coffee Beans,Groceries,8,16090.44,128723.52,42817.69,2025-02-02,North,Lucknow,33.26,128723.52,56994.15,2025,2,1
ORD001912,CUST01794,John Mcfarland,Jeans,Clothing,1,4226.06,4226.06,388.22,2025-07-28,North,Delhi,9.19,55072.46,56994.15,2025,7,3
ORD006088,CUST00483,Evelyn Martinez,Olive Oil,Groceries,5,22602.79,113013.95,7214.81,2024-06-14,East,Bhubaneswar,6.38,322699.79000000004,56994.15,2024,6,2
ORD001288,CUST01043,Kathy Reid,Olive Oil,Groceries,1,22892.74,22892.74,6256.04,2024-07-30,East,Bhubaneswar,27.33,35690.3,56994.15,2024,7,3
ORD003232,CUST00092,Brian Rodriguez,Laptop,Electronics,3,5276.1,15828.3,4195.13,2023-10-30,West,Pune,26.5,88062.1,56994.15,2023,10,4
ORD007999,CUST00181,Alexander Collins,Rug,Home Decor,2,2353.89,4707.78,1280.04,2023-01-06,West,Pune,27.19,242454.5,56994.15,2023,1,1
ORD003291,CUST01469,Mr. Edward Terry,T-Shirt,Clothing,4,11150.69,44602.76,4500.24,2023-01-12,East,Bhubaneswar,10.09,161401.03999999998,56994.15,2023,1,1
ORD007101,CUST01043,Kathy Reid,Notebook,Stationery,4,169.31,677.24,226.68,2024-07-19,East,Guwahati,33.47,35690.3,56994.15,2024,7,3
ORD000950,CUST01114,Brian Gonzalez,Tea Pack,Groceries,4,11172.01,44688.04,6292.78,2025-01-21,North,Chandigarh,14.08,110493.12,56994.15,2025,1,1
ORD002998,CUST00878,Troy Mills,Cereal,Groceries,5,23084.86,115424.3,13264.13,2023-10-08,South,Bengaluru,11.49,182422.74,56994.15,2023,10,4
ORD007070,CUST00628,Laura Hernandez,Dumbbell Set,Sports,2,7708.88,15417.76,4460.78,2025-03-18,North,Jaipur,28.93,497158.56,56994.15,2025,3,1
ORD004610,CUST01795,Cassandra Vasquez,Bicycle,Sports,4,23742.61,94970.44,20414.08,2023-02-19,North,Jaipur,21.5,321472.41000000003,56994.15,2023,2,1
ORD005909,CUST01546,Deanna Webb,Sneakers,Clothing,4,7506.06,30024.24,6537.37,2025-02-07,South,Hyderabad,21.77,253635.08,56994.15,2025,2,1
ORD000634,CUST00983,Joshua Garcia,Notebook,Stationery,5,6291.77,31458.85,6042.39,2024-11-28,West,Surat,19.21,420337.98,56994.15,2024,11,4
ORD003089,CUST01799,Jeremy Mosley,Bluetooth Speaker,Electronics,4,24966.91,99867.64,18071.29,2024-08-16,North,Lucknow,18.1,335530.97,56994.15,2024,8,3
ORD003209,CUST01099,Stephen Cowan,Football,Sports,4,17722.31,70889.24,19520.35,2025-01-18,East,Kolkata,27.54,244371.15000000002,56994.15,2025,1,1
ORD004843,CUST00527,Todd Moore,Cereal,Groceries,4,15316.8,61267.2,21047.15,2023-01-23,South,Hyderabad,34.35,231961.43,56994.15,2023,1,1
ORD005014,CUST00686,Mr. Michael Scott PhD,Notebook,Stationery,7,20972.5,146807.5,26474.81,2024-08-27,West,Ahmedabad,18.03,257906.56,56994.15,2024,8,3
ORD007945,CUST00170,Daniel Murphy,Tennis Racket,Sports,8,15114.85,120918.8,35475.99,2024-08-21,West,Ahmedabad,29.34,677258.21,56994.15,2024,8,3
ORD000714,CUST00132,Dustin Jordan,Smartwatch,Electronics,8,12207.08,97656.64,27164.18,2023-01-20,North,Lucknow,27.82,237145.82,56994.15,2023,1,1
ORD003760,CUST01393,Jennifer Vaughn,Cereal,Groceries,6,9060.56,54363.36,10352.35,2024-10-27,South,Bengaluru,19.04,261327.09000000003,56994.15,2024,10,4
ORD007957,CUST00312,Victor Taylor,Coffee Beans,Groceries,8,1144.72,9157.76,2611.62,2025-07-18,East,Patna,28.52,367639.76,56994.15,2025,7,3
ORD004487,CUST00601,Casey Gillespie,Hoodie,Clothing,1,21264.1,21264.1,4833.95,2023-08-27,North,Lucknow,22.73,206349.96,56994.15,2023,8,3
ORD007522,CUST01154,Matthew Garcia MD,Camera,Electronics,2,7223.17,14446.34,2025.65,2024-09-28,East,Kolkata,14.02,276494.7,56994.15,2024,9,3
ORD001590,CUST00268,Colin Terry,Camera,Electronics,3,19861.86,59585.58,10078.28,2023-04-22,South,Chennai,16.91,67616.98,56994.15,2023,4,2
ORD003998,CUST01246,Monica Brooks,Pen Set,Stationery,3,13647.72,40943.16,7437.26,2025-10-16,North,Chandigarh,18.16,350232.26,56994.15,2025,10,4
ORD003087,CUST00083,Michael Evans,Tea Pack,Groceries,5,11661.25,58306.25,3365.21,2023-10-17,East,Bhubaneswar,5.77,141069.37,56994.15,2023,10,4
ORD002340,CUST00131,Elizabeth Kelley,Backpack,Stationery,5,21893.87,109469.35,18587.79,2023-10-16,South,Chennai,16.98,502336.44,56994.15,2023,10,4
ORD000908,CUST00103,Rebecca Valencia,Bookshelf,Furniture,3,23849.08,71547.24,18885.55,2023-10-20,East,Patna,26.4,213212.58000000002,56994.15,2023,10,4
ORD000572,CUST01514,Morgan Cummings,Cereal,Groceries,8,14692.87,117542.96,12976.92,2025-03-13,North,Jaipur,11.04,343929.09,56994.15,2025,3,1
ORD002363,CUST01410,Nicholas Stanley,Cereal,Groceries,6,14133.61,84801.66,5927.7,2025-09-26,South,Chennai,6.99,272776.53,56994.15,2025,9,3
ORD005527,CUST01393,Jennifer Vaughn,Laptop,Electronics,3,12497.31,37491.93,6753.85,2024-01-19,South,Chennai,18.01,261327.09000000003,56994.15,2024,1,1
ORD005291,CUST01112,Breanna Rivas,Wall Art,Home Decor,5,15115.16,75575.8,8163.93,2024-01-01,South,Hyderabad,10.8,174648.67,56994.15,2024,1,1
ORD006741,CUST01415,Christopher Pena,Tea Pack,Groceries,3,19771.18,59313.54,19296.91,2025-12-27,North,Chandigarh,32.53,148409.8,56994.15,2025,12,4
ORD001834,CUST00754,Jennifer Porter,Smartphone,Electronics,3,11647.41,34942.23,8816.85,2025-05-23,East,Patna,25.23,169683.66,56994.15,2025,5,2
ORD007990,CUST01664,Jason Crawford,Smartphone,Electronics,1,20414.82,20414.82,6111.71,2024-12-23,North,Lucknow,29.94,344638.9,56994.15,2024,12,4
ORD004054,CUST00021,Margaret Hawkins DDS,Bluetooth Speaker,Electronics,1,14181.03,14181.03,2844.55,2025-07-06,North,Jaipur,20.06,78304.61,56994.15,2025,7,3
ORD007902,CUST00840,Michele Smith,Desk Organizer,Stationery,2,13079.34,26158.68,8921.55,2024-10-29,East,Bhubaneswar,34.11,238594.42,56994.15,2024,10,4
ORD007152,CUST01519,Hannah Montoya,Notebook,Stationery,3,4950.17,14850.51,2241.86,2025-12-13,East,Patna,15.1,147516.52000000002,56994.15,2025,12,4
ORD005963,CUST01133,Michael Brown,Desk Organizer,Stationery,1,20488.52,20488.52,3732.86,2025-12-25,West,Mumbai,18.22,112630.55,56994.15,2025,12,4
ORD007878,CUST00244,Brandon Bailey MD,Bicycle,Sports,2,13375.58,26751.16,1510.34,2023-01-27,East,Patna,5.65,300964.49,56994.15,2023,1,1
ORD007977,CUST01076,Brandon Kelly,Bicycle,Sports,2,2778.43,5556.86,1344.35,2025-02-01,North,Lucknow,24.19,203481.14,56994.15,2025,2,1
ORD001841,CUST00126,Erin Edwards,Camera,Electronics,1,12051.42,12051.42,1692.11,2025-11-28,North,Chandigarh,14.04,206049.56,56994.15,2025,11,4
ORD000163,CUST00612,Michael Lopez,Coffee Beans,Groceries,5,16068.78,80343.9,24781.87,2024-06-18,East,Kolkata,30.84,300218.18,56994.15,2024,6,2
ORD001644,CUST01711,Casey Blanchard,Snack Box,Groceries,5,23398.58,116992.9,20917.45,2024-06-28,East,Guwahati,17.88,187644.07,56994.15,2024,6,2
ORD000101,CUST00539,Emma Owens,Cereal,Groceries,1,12565.31,12565.31,2765.2,2025-01-23,North,Delhi,22.01,269109.41000000003,56994.15,2025,1,1
ORD002269,CUST00132,Dustin Jordan,Dining Table,Furniture,8,1586.54,12692.32,3137.28,2024-08-17,North,Chandigarh,24.72,237145.82,56994.15,2024,8,3
ORD001810,CUST00291,David Smith,Running Shoes,Sports,2,18896.38,37792.76,5200.7,2023-11-12,North,Chandigarh,13.76,337609.39,56994.15,2023,11,4
ORD003933,CUST00596,Sherry Woods,Cereal,Groceries,3,12717.15,38151.45,3613.31,2024-12-11,South,Kochi,9.47,343852.95999999996,56994.15,2024,12,4
ORD002483,CUST00981,James Oconnor,Snack Box,Groceries,5,8018.9,40094.5,9678.47,2023-05-06,North,Jaipur,24.14,424669.99,56994.15,2023,5,2
ORD000409,CUST01638,Taylor Andersen,T-Shirt,Clothing,3,20964.71,62894.13,17347.99,2025-04-25,South,Bengaluru,27.58,262798.7,56994.15,2025,4,2
ORD005479,CUST01045,Cassandra Harrell,Camera,Electronics,1,13515.59,13515.59,4118.65,2024-05-11,North,Delhi,30.47,205190.67,56994.15,2024,5,2
ORD005792,CUST01587,Alexis Nelson,T-Shirt,Clothing,3,19214.05,57642.15,18274.39,2024-09-10,East,Kolkata,31.7,97521.57,56994.15,2024,9,3
ORD001347,CUST00371,Allison Hickman,T-Shirt,Clothing,2,7042.3,14084.6,3021.81,2024-07-03,West,Mumbai,21.45,146008.04,56994.15,2024,7,3
ORD005799,CUST00157,Joshua Perry,Headphones,Electronics,1,20194.47,20194.47,4929.16,2024-09-17,North,Delhi,24.41,81792.25,56994.15,2024,9,3
ORD002451,CUST00131,Elizabeth Kelley,Olive Oil,Groceries,6,23585.22,141511.32,16441.1,2024-05-24,South,Chennai,11.62,502336.44,56994.15,2024,5,2
ORD005090,CUST01019,Jimmy Marks,Headphones,Electronics,3,17834.28,53502.84,8359.04,2023-06-07,East,Guwahati,15.62,163272.31,56994.15,2023,6,2
ORD003143,CUST01696,Lisa Durham,Dress,Clothing,2,20919.43,41838.86,12952.95,2025-08-17,West,Mumbai,30.96,176268.34,56994.15,2025,8,3
ORD003488,CUST00569,Lisa Randall,Office Chair,Furniture,6,3055.19,18331.14,2307.41,2024-11-30,East,Guwahati,12.59,258161.68,56994.15,2024,11,4
ORD003641,CUST00502,Brian Fitzgerald,Tennis Racket,Sports,8,24029.44,192235.52,51576.15,2024-07-07,East,Patna,26.83,511034.12,56994.15,2024,7,3
ORD004140,CUST01227,Kimberly Smith,Snack Box,Groceries,2,13336.34,26672.68,4909.74,2023-11-10,South,Hyderabad,18.41,191026.84,56994.15,2023,11,4
ORD001452,CUST00845,Ashley Edwards,Bluetooth Speaker,Electronics,8,18003.01,144024.08,16738.43,2024-03-15,East,Kolkata,11.62,421382.48,56994.15,2024,3,1
ORD004236,CUST00897,Aimee Gonzalez,Dress,Clothing,4,20039.05,80156.2,11651.11,2023-06-11,West,Mumbai,14.54,437129.26,56994.15,2023,6,2
ORD000856,CUST01033,William Ramos,Running Shoes,Sports,5,20957.85,104789.25,10239.58,2024-10-22,West,Mumbai,9.77,153685.96,56994.15,2024,10,4
ORD005605,CUST00959,Thomas Harris,Tea Pack,Groceries,7,17425.4,121977.8,17101.68,2025-11-01,East,Patna,14.02,344202.14,56994.15,2025,11,4
ORD000249,CUST01260,Kevin Cunningham,Sketchbook,Stationery,2,12133.69,24267.38,2162.19,2023-01-03,North,Delhi,8.91,615600.74,56994.15,2023,1,1
ORD005444,CUST00576,Kelly Edwards,Bookshelf,Furniture,8,12650.46,101203.68,5313.47,2025-07-15,West,Mumbai,5.25,251817.19,56994.15,2025,7,3
ORD001850,CUST00376,Paul Lewis,Olive Oil,Groceries,1,7636.26,7636.26,1901.32,2025-05-01,East,Patna,24.9,342393.7,56994.15,2025,5,2
ORD007404,CUST00960,Mitchell Sellers,Rug,Home Decor,5,8728.54,43642.7,4315.01,2025-07-04,South,Hyderabad,9.89,43642.7,56994.15,2025,7,3
ORD003486,CUST00868,Michael Miller,Tennis Racket,Sports,2,5560.78,11121.56,2158.86,2023-06-06,South,Kochi,19.41,350788.01,56994.15,2023,6,2
ORD004256,CUST01487,Steve Miller PhD,Jeans,Clothing,8,24399.89,195199.12,48378.08,2023-06-10,East,Kolkata,24.78,733506.92,56994.15,2023,6,2
ORD006556,CUST01758,Kevin Hernandez,Office Chair,Furniture,7,6493.56,45454.92,11167.29,2024-10-07,East,Guwahati,24.57,250317.52,56994.15,2024,10,4
ORD006569,CUST00045,Angelica Tucker,Jeans,Clothing,8,3290.83,26326.64,7418.31,2024-07-12,North,Lucknow,28.18,408111.02,56994.15,2024,7,3
ORD002424,CUST00701,Joseph Ochoa,Desk Organizer,Stationery,6,13434.24,80605.44,11655.35,2024-07-31,South,Chennai,14.46,404441.17000000004,56994.15,2024,7,3
ORD001079,CUST01140,Ernest Bush,Sofa,Furniture,7,15236.98,106658.86,32520.34,2023-07-18,North,Jaipur,30.49,277928.58,56994.15,2023,7,3
ORD004268,CUST00733,Kyle Nguyen,Notebook,Stationery,7,21893.62,153255.34,15405.34,2023-04-07,South,Kochi,10.05,429402.62,56994.15,2023,4,2
ORD007483,CUST00277,Wayne Morgan,Cereal,Groceries,5,20581.66,102908.3,25945.33,2025-09-17,North,Chandigarh,25.21,306408.16000000003,56994.15,2025,9,3
ORD004867,CUST00628,Laura Hernandez,Olive Oil,Groceries,8,15459.54,123676.32,25314.71,2024-04-16,North,Lucknow,20.47,497158.56,56994.15,2024,4,2
ORD003197,CUST00806,Ronald Potter,Jeans,Clothing,4,9054.43,36217.72,7552.01,2024-11-06,South,Chennai,20.85,274100.77,56994.15,2024,11,4
ORD000562,CUST00959,Thomas Harris,Camera,Electronics,5,3842.87,19214.35,1697.34,2024-09-07,East,Guwahati,8.83,344202.14,56994.15,2024,9,3
ORD006269,CUST00122,Kenneth Scott,Rice Bag,Groceries,3,8000.85,24002.55,1385.44,2024-01-18,North,Chandigarh,5.77,449988.3,56994.15,2024,1,1
ORD007969,CUST00980,David Rodriguez,Football,Sports,4,4956.49,19825.96,6668.33,2024-11-18,West,Pune,33.63,545956.13,56994.15,2024,11,4
ORD001506,CUST01136,James Howard,Sketchbook,Stationery,4,8663.84,34655.36,4201.19,2025-12-18,East,Kolkata,12.12,645413.32,56994.15,2025,12,4
ORD003248,CUST00162,Jennifer Adkins,Bluetooth Speaker,Electronics,6,5309.04,31854.24,8129.34,2024-03-16,North,Chandigarh,25.52,118651.44,56994.15,2024,3,1
ORD007253,CUST00757,Karen Morales DDS,Smartphone,Electronics,1,10674.79,10674.79,2932.29,2024-12-11,North,Chandigarh,27.47,336218.21,56994.15,2024,12,4
ORD004615,CUST01488,Justin Hurley,Yoga Mat,Sports,1,18411.02,18411.02,5159.11,2024-07-09,West,Mumbai,28.02,199912.14,56994.15,2024,7,3
ORD006818,CUST00565,Molly Watts,Laptop,Electronics,5,9628.73,48143.65,10178.65,2023-09-05,East,Patna,21.14,435362.88,56994.15,2023,9,3
ORD000963,CUST00466,Jeffrey Mendez,Bed Frame,Furniture,4,2994.0,11976.0,737.13,2025-11-03,West,Pune,6.16,251704.71,56994.15,2025,11,4
ORD000284,CUST01356,Laura Benson,Bicycle,Sports,4,4297.73,17190.92,1390.79,2023-05-11,South,Hyderabad,8.09,235616.54,56994.15,2023,5,2
ORD006661,CUST01196,Cynthia Mueller,Football,Sports,6,23586.21,141517.26,17736.04,2024-08-30,East,Guwahati,12.53,312669.15,56994.15,2024,8,3
ORD000709,CUST01504,Dawn Nixon,Notebook,Stationery,6,20383.57,122301.42,15985.58,2024-03-05,South,Kochi,13.07,525164.62,56994.15,2024,3,1
ORD007857,CUST00985,Carla Jones,Pen Set,Stationery,6,3130.41,18782.46,2909.05,2025-11-07,North,Chandigarh,15.49,65793.97,56994.15,2025,11,4
ORD006410,CUST01196,Cynthia Mueller,Sofa,Furniture,2,10811.47,21622.94,7226.59,2024-03-10,East,Patna,33.42,312669.15,56994.15,2024,3,1
ORD004617,CUST01650,Nathaniel Gilbert,Tea Pack,Groceries,6,15885.78,95314.68,26221.74,2024-07-26,South,Chennai,27.51,429054.71,56994.15,2024,7,3
ORD003508,CUST01048,James Martin,Backpack,Stationery,3,6299.39,18898.17,5560.25,2025-01-01,West,Surat,29.42,353686.64999999997,56994.15,2025,1,1
ORD001776,CUST00620,Elizabeth Mendez,Sofa,Furniture,3,21185.76,63557.28,10525.22,2025-06-07,East,Guwahati,16.56,246321.1,56994.15,2025,6,2
